1226000,1269000,1222000,352798,1085,1268000,1231000
1296000,1299000,1287000,176688,1167.6,1292000,1281000
1292000,1292000,1275000,152302,1162.6,1281000,1253000
1281000,1281000,1251000,245698,1171.4,1253000,1248000
1253000,1263000,1247000,234403,1179.7,1248000,1264000
1249000,1265000,1249000,183671,1173.7,1264000,1268000
1264000,1271000,1255000,183392,1182.6,1268000,1270000
1268000,1277000,1266000,200249,1191.7,1270000,1269000
1270000,1280000,1269000,159211,1190.2,1269000,1286000
1269000,1286000,1269000,162251,1182.9,1286000,1271000
1286000,1289000,1268000,208692,1192.7,1271000,1295000
1283000,1298000,1274000,237255,1182.5,1295000,1296000
1299000,1303000,1295000,253073,1180.4,1296000,1282000
1300000,1301000,1273000,274891,1179.3,1282000,1280000
1297000,1297000,1274000,206307,1191.8,1280000,1292000
1280000,1300000,1268000,1250554,1191.7,1292000,1333000
1298000,1341000,1295000,470080,1193,1333000,1365000
1350000,1372000,1346000,476139,1186.6,1365000,1377000
1370000,1379000,1364000,341324,1183.6,1377000,1398000
1386000,1402000,1380000,462843,1162.7,1398000,1406000
1419000,1419000,1389000,376162,1156.6,1406000,1430000
1408000,1430000,1406000,515375,1156,1430000,1406000
1424000,1425000,1404000,289681,1165.5,1406000,1371000
1396000,1396000,1362000,304966,1173.4,1371000,1380000
1371000,1386000,1369000,245461,1173.2,1380000,1413000
1385000,1416000,1383000,306689,1173.3,1413000,1409000
1413000,1417000,1395000,292431,1171.4,1409000,1426000
1410000,1435000,1410000,328394,1172.7,1426000,1431000
1427000,1448000,1426000,270316,1160.8,1431000,1448000
1432000,1449000,1426000,200411,1156.6,1448000,1445000
1446000,1450000,1431000,178965,1154.4,1445000,1430000
1444000,1445000,1427000,225126,1150.2,1430000,1400000
1445000,1445000,1360000,411052,1179.9,1400000,1398000
1400000,1405000,1385000,236780,1182.3,1398000,1399000
1390000,1404000,1379000,214379,1171.3,1399000,1396000
1408000,1412000,1391000,210541,1160.2,1396000,1425000
1408000,1445000,1397000,273434,1151.8,1425000,1466000
1427000,1479000,1427000,287872,1145,1466000,1466000
1464000,1474000,1451000,159900,1146.9,1466000,1469000
1466000,1475000,1462000,157407,1155.4,1469000,1421000
1447000,1452000,1412000,334983,1165.6,1421000,1450000
1421000,1450000,1416000,229904,1154.6,1450000,1460000
1450000,1475000,1449000,269963,1161.8,1460000,1489000
1460000,1500000,1460000,281136,1146.7,1489000,1464000
1499000,1505000,1460000,220494,1148,1464000,1481000
1496000,1496000,1463000,200198,1146.4,1481000,1500000
1481000,1500000,1476000,248605,1137.4,1500000,1518000
1500000,1522000,1486000,232463,1133.9,1518000,1533000
1518000,1533000,1500000,231344,1136.4,1533000,1533000
1528000,1540000,1522000,202445,1135.5,1533000,1540000
1533000,1542000,1524000,155463,1141,1540000,1543000
1540000,1547000,1537000,170894,1135.9,1543000,1516000
1506000,1528000,1506000,171703,1134.4,1516000,1502000
1500000,1523000,1495000,154650,1137,1502000,1530000
1500000,1531000,1498000,144570,1134.9,1530000,1527000
1512000,1529000,1512000,126701,1134.2,1527000,1507000
1533000,1536000,1498000,190074,1124.4,1507000,1539000
1520000,1557000,1511000,299712,1120.2,1539000,1568000
1569000,1580000,1560000,230308,1108,1568000,1548000
1568000,1568000,1546000,166316,1110,1548000,1517000
1548000,1548000,1517000,150098,1117.6,1517000,1517000
1519000,1533000,1517000,140199,1114,1517000,1561000
1529000,1564000,1525000,139177,1110.4,1561000,1569000
1566000,1575000,1556000,222503,1108.3,1569000,1567000
1574000,1579000,1557000,180464,1106.1,1567000,1541000
1567000,1570000,1534000,246807,1095.4,1541000,1559000
1541000,1559000,1526000,210672,1099.5,1559000,1545000
1559000,1570000,1544000,209497,1103.3,1545000,1568000
1545000,1576000,1545000,216862,1092.2,1568000,1566000
1569000,1570000,1551000,148929,1108.3,1566000,1640000
1567000,1644000,1566000,366541,1107.2,1640000,1675000
1638000,1675000,1636000,336103,1117.6,1675000,1665000
1674000,1692000,1659000,252244,1126.5,1665000,1687000
1665000,1694000,1657000,230914,1115.6,1687000,1653000
1680000,1682000,1636000,318771,1122,1653000,1639000
1630000,1659000,1622000,283476,1115.9,1639000,1612000
1606000,1623000,1603000,241160,1113.7,1612000,1640000
1602000,1640000,1597000,178515,1125,1640000,1645000
1647000,1671000,1633000,156992,1119.9,1645000,1620000
1641000,1641000,1611000,410644,1114.8,1620000,1587000
1583000,1588000,1563000,375803,1122.1,1587000,1597000
1595000,1613000,1588000,163060,1117.2,1597000,1606000
1590000,1615000,1585000,167676,1105.1,1606000,1643000
1607000,1645000,1597000,153203,1105.2,1643000,1621000
1648000,1652000,1621000,191837,1090,1621000,1639000
1623000,1639000,1614000,241417,1092.6,1639000,1575000
1611000,1618000,1564000,265168,1098.4,1575000,1465000
1490000,1506000,1456000,529987,1113.5,1465000,1527000
1508000,1549000,1495000,494345,1118.8,1527000,1558000
1538000,1569000,1536000,448163,1118.1,1558000,1585000
1559000,1588000,1559000,258423,1120.6,1585000,1592000
1595000,1601000,1576000,210181,1120.1,1592000,1618000
1600000,1641000,1599000,228599,1103.3,1618000,1571000
1582000,1598000,1566000,365993,1102.4,1571000,1568000
1571000,1596000,1564000,290496,1107.9,1568000,1569000
1550000,1575000,1533000,196688,1096.5,1569000,1567000
1554000,1573000,1554000,174128,1096.8,1567000,1600000
1573000,1619000,1572000,227951,1098.8,1600000,1598000
1590000,1615000,1585000,235254,1101.3,1598000,1614000
1610000,1624000,1606000,261062,1107.8,1614000,1619000
1601000,1626000,1597000,249409,1113.7,1619000,1691000
1696000,1700000,1667000,591163,1112.2,1691000,1706000
1700000,1716000,1690000,521011,1115.5,1706000,1680000
1650000,1689000,1628000,505866,1108.4,1680000,1545000
1600000,1625000,1545000,768543,1120.4,1545000,1535000
1495000,1545000,1494000,781771,1123.6,1535000,1557000
1550000,1581000,1545000,437291,1135.9,1557000,1577000
1548000,1588000,1547000,283179,1132.1,1577000,1590000
1565000,1602000,1538000,255704,1137.9,1590000,1589000
1572000,1595000,1572000,207690,1129.4,1589000,1625000
1579000,1643000,1575000,308891,1123.2,1625000,1620000
1626000,1651000,1609000,206609,1127.5,1620000,1589000
1606000,1613000,1588000,209550,1134.9,1589000,1608000
1593000,1608000,1590000,185799,1131,1608000,1597000
1600000,1604000,1592000,197322,1133.5,1597000,1567000
1597000,1599000,1562000,210680,1134,1567000,1573000
1571000,1617000,1556000,282340,1142.5,1573000,1614000
1580000,1614000,1580000,204284,1144.9,1614000,1639000
1616000,1639000,1611000,241344,1144.5,1639000,1652000
1630000,1652000,1612000,206948,1139.9,1652000,1643000
1640000,1652000,1631000,201985,1149.8,1643000,1616000
1630000,1640000,1606000,206837,1139.6,1616000,1627000
1605000,1634000,1605000,142077,1143.4,1627000,1640000
1647000,1650000,1634000,153238,1143.1,1640000,1644000
1649000,1649000,1635000,108349,1135,1644000,1596000
1646000,1657000,1591000,313672,1149.5,1596000,1649000
1630000,1650000,1618000,235907,1150.6,1649000,1598000
1585000,1618000,1585000,256736,1164.8,1598000,1553000
1595000,1596000,1552000,302666,1171.9,1553000,1539000
1553000,1581000,1539000,273314,1170.6,1539000,1558000
1540000,1564000,1540000,266164,1169.2,1558000,1568000
1555000,1576000,1545000,157411,1175.9,1568000,1586000
1582000,1588000,1570000,189215,1183.2,1586000,1593000
1565000,1606000,1565000,163604,1186.6,1593000,1640000
1607000,1645000,1600000,195022,1176.1,1640000,1649000
1661000,1661000,1626000,253372,1176.2,1649000,1650000
1649000,1652000,1633000,155143,1180.1,1650000,1650000
1641000,1652000,1633000,125538,1177.4,1650000,1677000
1650000,1681000,1640000,265881,1170.4,1677000,1677000
1690000,1698000,1669000,361626,1168.5,1677000,1746000
1677000,1747000,1677000,570704,1169.1,1746000,1749000
1740000,1753000,1733000,310707,1167.6,1749000,1727000
1724000,1738000,1707000,307059,1172.6,1727000,1718000
1717000,1734000,1711000,169692,1174.6,1718000,1748000
1722000,1760000,1720000,280036,1171.4,1748000,1772000
1752000,1774000,1752000,192073,1167.9,1772000,1790000
1799000,1801000,1776000,329251,1158.5,1790000,1780000
1795000,1795000,1770000,213049,1165.9,1780000,1752000
1733000,1768000,1733000,228289,1168.2,1752000,1766000
1731000,1772000,1731000,233689,1167,1766000,1777000
1778000,1784000,1764000,149102,1169.7,1777000,1759000
1741000,1775000,1741000,115471,1178.5,1759000,1793000
1765000,1801000,1760000,234954,1183.9,1793000,1795000
1781000,1819000,1781000,108716,1186.9,1795000,1812000
1796000,1820000,1792000,152304,1193.4,1812000,1805000
1818000,1830000,1801000,131042,1193.9,1805000,1809000
1813000,1815000,1799000,127092,1199.1,1809000,1782000
1801000,1804000,1780000,166697,1203,1782000,1798000
1780000,1800000,1778000,96472,1201.4,1798000,1799000
1799000,1810000,1793000,93069,1207.6,1799000,1788000
1792000,1799000,1780000,133258,1210.5,1788000,1802000
1771000,1802000,1770000,150329,1207.7,1802000,1805000
1799000,1812000,1794000,93012,1208,1805000,1824000
1814000,1831000,1801000,147153,1203.5,1824000,1808000
1825000,1826000,1805000,159435,1206.4,1808000,1778000
1803000,1803000,1777000,219349,1186.3,1778000,1810000
1809000,1822000,1802000,177619,1193,1810000,1861000
1830000,1875000,1828000,263898,1208.3,1861000,1862000
1864000,1870000,1854000,181996,1194.6,1862000,1914000
1876000,1928000,1871000,240363,1196.4,1914000,1940000
1900000,1940000,1899000,233383,1184.7,1940000,1873000
1905000,1916000,1873000,319089,1174.7,1873000,1833000
1843000,1891000,1816000,332230,1182.1,1833000,1848000
1829000,1873000,1829000,163014,1174.5,1848000,1847000
1852000,1875000,1831000,177508,1166.7,1847000,1874000
1886000,1896000,1851000,188378,1177.6,1874000,1860000
1856000,1871000,1844000,183700,1169.2,1860000,1903000
1860000,1903000,1850000,176208,1165.5,1903000,1908000
1906000,1929000,1894000,220975,1165.9,1908000,1970000
1917000,1970000,1916000,268677,1166,1970000,1995000
1971000,2000000,1971000,304290,1159.2,1995000,1973000
1995000,1995000,1973000,359844,1162.1,1973000,1956000
1977000,1983000,1952000,283008,1158.1,1956000,1968000
1980000,1983000,1960000,300586,1146.8,1968000,1973000
1970000,1975000,1959000,207727,1147.6,1973000,1978000
1979000,1983000,1957000,177214,1137.9,1978000,1941000
1978000,1979000,1938000,280836,1144.3,1941000,1920000
1937000,1939000,1910000,341859,1147.2,1920000,1920000
1939000,1942000,1911000,273883,1145.8,1920000,1918000
1920000,1938000,1915000,220415,1150.6,1918000,1898000
1887000,1903000,1886000,222041,1152,1898000,1879000
1898000,1913000,1866000,262483,1137.4,1879000,1886000
1854000,1898000,1854000,283831,1142.2,1886000,1901000
1890000,1918000,1889000,204527,1141.5,1901000,1893000
1878000,1902000,1864000,307549,1146.3,1893000,1933000
1911000,1939000,1908000,149716,1147.5,1933000,1947000
1927000,1978000,1921000,211252,1146.1,1947000,1965000
1950000,1967000,1949000,170789,1142.6,1965000,1959000
1951000,1972000,1951000,204346,1137.3,1959000,1911000
1948000,1955000,1903000,185937,1131.5,1911000,1903000
1901000,1907000,1885000,180674,1133.7,1903000,1922000
1903000,1938000,1898000,301774,1130.7,1922000,1986000
1921000,1993000,1921000,424996,1141.6,1986000,1981000
1967000,1986000,1958000,254174,1156.1,1981000,2004000
1961000,2011000,1961000,244697,1158,2004000,2010000
1990000,2016000,1990000,211065,1146.1,2010000,2010000
2010000,2031000,2007000,242819,1145.5,2010000,2010000
2010000,2015000,2001000,287445,1158.1,2010000,2009000
1998000,2021000,1993000,204556,1157.4,2009000,2030000
2002000,2049000,2002000,148482,1144.4,2030000,2068000
2031000,2077000,2025000,226501,1148.8,2068000,2070000
2040000,2072000,2040000,191757,1143.6,2070000,2092000
2090000,2109000,2077000,198663,1132,2092000,2120000
2090000,2125000,2086000,252046,1130.9,2120000,2095000
2100000,2106000,2087000,205001,1120.1,2095000,2128000
2089000,2134000,2088000,284403,1120.3,2128000,2123000
2080000,2123000,2079000,328545,1123.3,2123000,2090000
2110000,2118000,2085000,307942,1122.4,2090000,2075000
2080000,2099000,2054000,256163,1122.6,2075000,2060000
2060000,2094000,2059000,243553,1112.8,2060000,2074000
2078000,2092000,2069000,164325,1113,2074000,2089000
2087000,2098000,2079000,201865,1114.2,2089000,2099000
2094000,2122000,2094000,164080,1117.2,2099000,2060000
2091000,2101000,2060000,210006,1118.4,2060000,2072000
2070000,2086000,2065000,191588,1115.3,2072000,2104000
2080000,2109000,2076000,245110,1121.9,2104000,2107000
2095000,2112000,2085000,213994,1124.4,2107000,2092000
2100000,2104000,2080000,193668,1133.2,2092000,2080000
2090000,2091000,2058000,200420,1134.5,2080000,2097000
2097000,2097000,2075000,142827,1142.2,2097000,2080000
2097000,2097000,2079000,143458,1145.8,2080000,2095000
2093000,2097000,2085000,165498,1141.4,2095000,2121000
2083000,2123000,2083000,180816,1129.7,2121000,2101000
2108000,2113000,2088000,109257,1140,2101000,2078000
2100000,2104000,2076000,104495,1137.7,2078000,2075000
2084000,2091000,2064000,137213,1142.4,2075000,2045000
2065000,2071000,2045000,235258,1140.2,2045000,2014000
2029000,2040000,2004000,422977,1139.8,2014000,2038000
2024000,2070000,2024000,302610,1134.4,2038000,2062000
2063000,2063000,2046000,179803,1129.9,2062000,2135000
2073000,2137000,2066000,385992,1125.4,2135000,2140000
2135000,2140000,2126000,295896,1125.1,2140000,2192000
2135000,2226000,2098000,460645,1130.1,2192000,2231000
2289000,2290000,2226000,453714,1137.9,2231000,2245000
2275000,2275000,2238000,281366,1130.5,2245000,2276000
2285000,2285000,2243000,273802,1132.7,2276000,2351000
2276000,2351000,2267000,391651,1131.4,2351000,2280000
2308000,2361000,2280000,468219,1135.8,2280000,2275000
2271000,2309000,2261000,425557,1127.9,2275000,2291000
2288000,2308000,2283000,188458,1127.4,2291000,2305000
2281000,2314000,2281000,160028,1123.6,2305000,2319000
2333000,2340000,2305000,176075,1116,2319000,2317000
2306000,2332000,2305000,148489,1118.3,2317000,2297000
2287000,2300000,2277000,223207,1124.5,2297000,2236000
2282000,2289000,2236000,315247,1127.2,2236000,2255000
2252000,2269000,2238000,352871,1118.6,2255000,2246000
2270000,2279000,2245000,252141,1124.2,2246000,2244000
2243000,2265000,2240000,173508,1126.8,2244000,2284000
2258000,2284000,2240000,260896,1116.5,2284000,2304000
2280000,2323000,2277000,272273,1120.7,2304000,2281000
2311000,2320000,2269000,174791,1121.7,2281000,2232000
2276000,2283000,2224000,248672,1125.1,2232000,2235000
2229000,2251000,2220000,373382,1119.5,2235000,2234000
2243000,2245000,2220000,195070,1122,2234000,2298000
2253000,2298000,2250000,249775,1121.8,2298000,2297000
2302000,2318000,2286000,151988,1118.3,2297000,2265000
2325000,2325000,2262000,274588,1124,2265000,2258000
2250000,2279000,2250000,279575,1122.1,2258000,2305000
2284000,2322000,2280000,234657,1123.2,2305000,2269000
2271000,2280000,2257000,219086,1127.3,2269000,2270000
2257000,2281000,2257000,172498,1128.3,2270000,2268000
2290000,2303000,2262000,203334,1123.9,2268000,2284000
2284000,2296000,2259000,193140,1124.1,2284000,2279000
2275000,2297000,2273000,348069,1134.1,2279000,2328000
2279000,2328000,2278000,226078,1132.7,2328000,2407000
2362000,2407000,2361000,300900,1135.4,2407000,2374000
2387000,2406000,2374000,199473,1144,2374000,2398000
2398000,2404000,2386000,229116,1140.9,2398000,2381000
2380000,2389000,2371000,190302,1138.8,2381000,2414000
2376000,2418000,2376000,171056,1137.1,2414000,2415000
2411000,2420000,2395000,192335,1136.9,2415000,2385000
2380000,2400000,2378000,191450,1144,2385000,2397000
2402000,2416000,2397000,166131,1141.1,2397000,2377000
2375000,2381000,2355000,237551,1144.1,2377000,2361000
2375000,2389000,2356000,136111,1146.9,2361000,2350000
2358000,2370000,2345000,159220,1150.6,2350000,2379000
2341000,2384000,2339000,212805,1150.5,2379000,2403000
2400000,2405000,2386000,218461,1157.4,2403000,2393000
2387000,2406000,2381000,162638,1154.3,2393000,2433000
2425000,2445000,2416000,215855,1149.5,2433000,2450000
2432000,2450000,2414000,194356,1151.1,2450000,2494000
2450000,2500000,2442000,189723,1145.1,2494000,2528000
2504000,2547000,2502000,320683,1136.3,2528000,2524000
2550000,2554000,2521000,164780,1133.3,2524000,2532000
2545000,2551000,2526000,179522,1128.3,2532000,2542000
2521000,2544000,2518000,141689,1123.1,2542000,2537000
2531000,2541000,2500000,223150,1120.6,2537000,2560000
2538000,2566000,2528000,167352,1125.5,2560000,2554000
2543000,2558000,2526000,168981,1118.2,2554000,2543000
2535000,2550000,2531000,141995,1114,2543000,2500000
2525000,2538000,2497000,216212,1115.3,2500000,2492000
2480000,2501000,2465000,224496,1121.8,2492000,2490000
2500000,2532000,2478000,228990,1112.8,2490000,2388000
2490000,2490000,2369000,523366,1122.1,2388000,2410000
2371000,2412000,2346000,254028,1119,2410000,2430000
2400000,2442000,2377000,227390,1121.3,2430000,2450000
2460000,2467000,2430000,155549,1124,2450000,2389000
2450000,2450000,2356000,310816,1128.8,2389000,2385000
2408000,2409000,2375000,167184,1125,2385000,2379000
2375000,2404000,2372000,144365,1127.1,2379000,2386000
2399000,2413000,2374000,159592,1125.1,2386000,2314000
2370000,2370000,2312000,291108,1135.2,2314000,2295000
2310000,2316000,2273000,459723,1142,2295000,2231000
2256000,2265000,2211000,508146,1143.5,2231000,2250000
2256000,2270000,2236000,383712,1139.7,2250000,2310000
2311000,2319000,2300000,438273,1141.5,2310000,2352000
2348000,2365000,2337000,248317,1137.2,2352000,2345000
2338000,2362000,2312000,209559,1141.3,2345000,2342000
2362000,2362000,2329000,102069,1139,2342000,2350000
2341000,2358000,2335000,147635,1133.8,2350000,2374000
2389000,2389000,2359000,187694,1131.8,2374000,2376000
2376000,2383000,2367000,173149,1127.9,2376000,2351000
2394000,2394000,2336000,224871,1128.2,2351000,2305000
2351000,2362000,2298000,199242,1120.1,2305000,2304000
2282000,2304000,2258000,252473,1126.4,2304000,2310000
2319000,2320000,2298000,150260,1124.2,2310000,2316000
2311000,2332000,2300000,220234,1127.8,2316000,2324000
2323000,2332000,2315000,212834,1122.8,2324000,2302000
2289000,2318000,2275000,158870,1133,2302000,2338000
2312000,2345000,2298000,234322,1131.1,2338000,2350000
2338000,2359000,2335000,216221,1135.4,2350000,2406000
2350000,2411000,2350000,193530,1129.4,2406000,2454000
2435000,2459000,2429000,217860,1127.5,2454000,2490000
2485000,2509000,2475000,207495,1131.9,2490000,2480000
2510000,2511000,2457000,240595,1128.5,2480000,2481000
2491000,2520000,2472000,187140,1128.5,2481000,2515000
2503000,2516000,2488000,284095,1132.6,2515000,2520000
2515000,2528000,2493000,215146,1131.7,2520000,2624000
2527000,2624000,2526000,230499,1126.6,2624000,2606000
2625000,2632000,2589000,197008,1131.3,2606000,2611000
2606000,2625000,2592000,185855,1128.3,2611000,2640000
2611000,2648000,2611000,176796,1132.7,2640000,2650000
2648000,2680000,2623000,278448,1136.5,2650000,2681000
2650000,2684000,2650000,186062,1131.8,2681000,2583000
2651000,2656000,2578000,341144,1136.8,2583000,2584000
2600000,2610000,2575000,215940,1140.7,2584000,2563000
2613000,2623000,2563000,240509,1149.1,2563000,2564000
2559000,2581000,2542000,258188,1145.4,2564000,2640000
2668000,2682000,2640000,410396,1135.1,2640000,2732000
2680000,2738000,2667000,273043,1135.2,2732000,2740000
2742000,2758000,2705000,277814,1133.2,2740000,2700000
2727000,2742000,2689000,252033,1128.9,2700000,2696000
2699000,2743000,2688000,195399,1127.8,2696000,2740000
2701000,2769000,2700000,212156,1132.5,2740000,2738000
2741000,2762000,2702000,202215,1129.9,2738000,2649000
2735000,2735000,2649000,242174,1132.4,2649000,2692000
2640000,2705000,2640000,160541,1131,2692000,2715000
2730000,2732000,2700000,166221,1130.2,2715000,2702000
2735000,2739000,2702000,116121,1127.4,2702000,2695000
2702000,2721000,2685000,117657,1127.9,2695000,2620000
2686000,2695000,2620000,195531,1124.6,2620000,2654000
2620000,2666000,2607000,147850,1130.5,2654000,2702000
2689000,2716000,2685000,163923,1124.6,2702000,2754000
2703000,2772000,2675000,267631,1120.4,2754000,2861000
2875000,2875000,2809000,290205,1114.5,2861000,2853000
2875000,2876000,2838000,214421,1114.4,2853000,2819000
2853000,2857000,2793000,198716,1113.8,2819000,2819000
2819000,2825000,2767000,180019,1115,2819000,2805000
2819000,2846000,2793000,149291,1111.9,2805000,2838000
